2940355,60.95,18,Historical,1097.1000000000001,333917387.0699972,342631947.65999997,0.974565825955464,C,1536,11373,14181,R,FF,FF,RFFFF,Seasonal,C/Seasonal,14
2488745,43.97,59,Historical,2594.23,289831507.5200003,342631947.65999997,0.8458974987574873,B,9484,12368,352,F,FF,R,FFFR,Seasonal,B/Seasonal,13
55342,147.95,33,Historical,4882.349999999999,226245043.18999952,342631947.65999997,0.660315083678381,B,3552,2616,8356,R,R,F,RRF,R,B/R,10
552863,109.33,35,Historical,3826.5499999999997,252978225.67999905,342631947.65999997,0.7383381129743162,B,3258,8740,2473,R,F,R,RFR,R,B/R,10
2681344,96.95,10,Historical,969.5,336463666.80999786,342631947.65999997,0.9819973563699231,C,1957,422,6376,R,R,M,RRM,R,C/R,11
164559,169.95,15,Historical,2549.25,291276457.7500004,342631947.65999997,0.8501147068721083,C,13484,12553,2533,FF,FF,R,FFFFR,Seasonal,C/Seasonal,14
663334,60.0,15,Historical,900.0,337635106.6499971,342631947.65999997,0.9854163015325083,C,1141,2723,7894,R,R,F,RRF,R,C/R,11
61055,184.95,66,Historical,12206.699999999999,116891887.30999994,342631947.65999997,0.3411587509813706,A,8052,7700,14238,F,F,FF,FFFF,F,A/F,3
719718,85.0,20,Historical,1700.0,317845154.3599996,342631947.65999997,0.9276576703682146,C,11926,14629,3079,FF,FF,R,FFFFR,Seasonal,C/Seasonal,14
2560844,75.95,31,Historical,2354.4500000000003,297320122.4300003,342631947.65999997,0.8677536477860395,C,10568,7998,6481,F,F,M,FFM,F,C/F,5
1762618,39.99,26,Historical,1039.74,335117385.4799977,342631947.65999997,0.9780681216934881,C,8890,6952,11528,F,M,FF,FMFF,F,C/F,5
271143,54.0,15,Historical,810.0,339065891.33999735,342631947.65999997,0.989592166333709,C,5239,809,2701,M,R,R,MRR,R,C/R,11
153928,54.02,31,Historical,1674.6200000000001,318774141.47000027,342631947.65999997,0.9303689969574167,C,13552,6040,6964,FF,M,M,FFMM,F,C/F,5
553909,182.6,52,Historical,9495.199999999999,146427276.99999958,342631947.65999997,0.4273602563918006,A,11821,3828,2313,FF,M,R,FFMR,Seasonal,A/Seasonal,12
879251,152.95,42,Historical,6423.9,194006916.68999907,342631947.65999997,0.5662254148072489,A,5429,7395,7298,M,M,M,MMM,M,A/M,6
